pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher.1,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2.4.1.1,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,2022-07-24,93,-1.76,5.06,"Díaz, Edwin",543592,621242,,blocked_ball,,,,,14,Austin Nola strikes out swinging.,R,R,R,NYM,SD,B,,,1,2,2022,0.16,0.46,1.53,0.61,,595751,,2,9,Top,,,,,621512,,,8.288367593254580,-135.27684823705800,-6.891941667242260,0.46177198061885300,24.628234157401900,-25.31563221890960,3.55,1.55,,,,96,2315,7.6,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,52.85,,,,,,,,83,4,Slider,8,5,5,8,5,8,5,8,Strategic,Standard,224,0,0.029,,
FF,2022-07-24,100.6,-1.89,4.85,"Díaz, Edwin",543592,621242,,called_strike,,,,,14,Austin Nola strikes out swinging.,R,R,R,NYM,SD,S,,,1,1,2022,-1,1.31,1.07,2.53,,595751,,2,9,Top,,,,,621512,,,10.811551748434300,-146.10292687985800,-4.257657350343680,-16.92739537138120,35.140183355489500,-12.637197886521700,3.52,1.64,,,,102.7,2431,7.6,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,52.94,,,,,,,,83,3,4-Seam Fastball,8,5,5,8,5,8,5,8,Standard,Standard,228,0,-0.067,,
FF,2022-07-24,99.9,-2.03,4.86,"Díaz, Edwin",543592,621242,,swinging_strike,,,,,6,Austin Nola strikes out swinging.,R,R,R,NYM,SD,S,,,1,0,2022,-0.85,1.18,0.47,2.82,,595751,,2,9,Top,,,,,621512,,,9.065450965996380,-145.2797064771590,-3.070886346500190,-14.212930758384900,34.14831506263200,-14.883292267732900,3.54,1.63,,,,101.6,2390,7.3,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,53.22,,,,,,,,83,2,4-Seam Fastball,8,5,5,8,5,8,5,8,Strategic,Standard,234,0,-0.053,,
SL,2022-07-24,89.8,-1.94,5.11,"Díaz, Edwin",543592,621242,,ball,,,,,14,Austin Nola strikes out swinging.,R,R,R,NYM,SD,B,,,0,0,2022,0.28,0.22,0.87,1.4,,595751,,2,9,Top,,,,,621512,,,6.4570765648178500,-130.7268359086900,-3.775904061207310,2.007211030717150,25.014113857078300,-29.09538563939020,3.59,1.61,,,,91.6,2276,7.2,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,53.34,,,,,,,,83,1,Slider,8,5,5,8,5,8,5,8,Strategic,Standard,191,0,0.037,,
SL,2022-07-24,92.2,-1.92,5.09,"Díaz, Edwin",543333,621242,field_out,hit_into_play,,,,,8,"Eric Hosmer grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.   Manny Machado scores.    Jorge Alfaro to 2nd.",R,L,R,NYM,SD,X,4,ground_ball,0,1,2022,0.03,0.14,-0.26,2.37,592518,,595751,1,9,Top,151.57,149.33,,,621512,,,4.221578143808170,-134.32238173794400,-1.4683785032412500,-0.4073124014709160,26.360157671333400,-30.331331120942200,3.8,1.78,11,102.4,-12,94.4,2293,7.3,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,53.2,0.266,0.224,0,1,0,0,2,82,2,Slider,8,4,4,8,5,8,5,8,Standard,Standard,206,0.02,-0.518,,
SL,2022-07-24,91.8,-1.91,5.17,"Díaz, Edwin",543333,621242,,called_strike,,,,,9,"Eric Hosmer grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.   Manny Machado scores.    Jorge Alfaro to 2nd.",R,L,R,NYM,SD,S,,,0,0,2022,-0.04,0.19,0.47,2.19,592518,,595751,1,9,Top,,,,,621512,,,6.223803153864100,-133.7080520107400,-2.180352771506140,-1.7368582889573000,27.676264947819200,-29.60500279633810,3.78,1.74,,,,93.6,2256,7.2,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,53.28,,,,,,,,82,1,Slider,8,4,4,8,4,8,4,8,Standard,Standard,199,0,-0.073,,
SL,2022-07-24,91,-1.91,5.1,"Díaz, Edwin",572228,621242,field_out,hit_into_play,,,,,8,Luke Voit pops out to second baseman Jeff McNeil.,R,R,R,NYM,SD,X,4,popup,1,1,2022,0.06,0.43,0.1,1.59,592518,,595751,0,9,Top,139.45,145.69,,,621512,,,5.043423313337640,-132.60231431765300,-3.9664720161268400,-0.25596270714235400,25.311333028930400,-26.53030846158560,3.48,1.69,132,68.7,64,93.6,2239,7.5,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,52.98,0.006,0.005,0,1,0,0,3,81,3,Slider,8,4,4,8,4,8,4,8,Standard,Standard,206,0.044,-0.267,,
SL,2022-07-24,92.3,-1.86,5.16,"Díaz, Edwin",572228,621242,,ball,,,,,14,Luke Voit pops out to second baseman Jeff McNeil.,R,R,R,NYM,SD,B,,,0,1,2022,0.03,0.48,2.94,0.84,592518,,595751,0,9,Top,,,,,621512,,,12.33444570048880,-133.82673036584400,-6.324630758128980,-2.005458334294750,26.347652799564000,-25.214794733733800,3.29,1.54,,,,94.1,2209,7.3,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,53.19,,,,,,,,81,2,Slider,8,4,4,8,4,8,4,8,Standard,Standard,232,0,-0.009,,
SL,2022-07-24,91,-2.01,5.21,"Díaz, Edwin",572228,621242,,swinging_strike,,,,,9,Luke Voit pops out to second baseman Jeff McNeil.,R,R,R,NYM,SD,S,,,0,0,2022,0.07,0.41,0.47,2.14,592518,,595751,0,9,Top,,,,,621512,,,6.133250547794460,-132.52570598744500,-2.729751492357290,-0.3784653781229970,26.83648325934420,-27.011519771857500,3.48,1.69,,,,92.4,2188,7,662458,621242,621512,624413,643446,641645,596019,608671,607043,516782,53.53,,,,,,,,81,1,Slider,8,4,4,8,4,8,4,8,Standard,Standard,216,0,-0.081,,
FF,2022-07-23,100.2,-2.11,4.82,"Díaz, Edwin",543333,621242,field_out,hit_into_play,,,,,12,"Eric Hosmer grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,L,R,NYM,SD,X,6,ground_ball,0,2,2022,-0.96,1.08,0.97,3.41,,,,2,9,Top,121.64,133.09,,,621512,,,10.99272036318640,-145.54045909003100,-1.0883778634071700,-16.268974783672200,33.58496628716350,-16.79563953273610,3.84,1.77,116,80.4,8,102,2271,7.3,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.16,0.36,0.334,0,1,0,0,4,63,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,232,0.003,-0.059,,
FF,2022-07-23,98.4,-2.16,4.76,"Díaz, Edwin",543333,621242,,swinging_strike,,,,,2,"Eric Hosmer grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,L,R,NYM,SD,S,,,0,1,2022,-1.03,0.93,0.11,3.88,,,,2,9,Top,,,,,621512,,,8.681389190811830,-143.10597194820500,0.915775883103088,-16.081882864054200,30.26141014054420,-19.72395328863040,3.84,1.77,,,,100.5,2158,7.3,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.23,,,,,,,,63,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,233,0,-0.023,,
SL,2022-07-23,89.5,-2.14,5.06,"Díaz, Edwin",543333,621242,,called_strike,,,,,8,"Eric Hosmer grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,L,R,NYM,SD,S,,,0,0,2022,0.15,0.36,-0.04,1.79,,,,2,9,Top,,,,,621512,,,4.966300115058410,-130.40572750791000,-2.9173427118251500,0.7090238259174210,25.245944254238100,-27.694917759166400,3.73,1.85,,,,91.3,2125,7.1,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.35,,,,,,,,63,1,Slider,0,2,2,0,2,0,2,0,Standard,Standard,227,0,-0.017,,
SL,2022-07-23,89.2,-2.09,5.13,"Díaz, Edwin",572228,621242,field_out,hit_into_play,,,,,6,"Luke Voit grounds out softly, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,SD,X,2,ground_ball,0,0,2022,0.14,0.29,0.29,2.56,,,,1,9,Top,121.89,199.22,,,621512,,,5.690769579483680,-129.7802015776470,-0.8661628550048530,0.257083621131858,28.81727212209020,-28.933301060395100,3.5,1.7,0,49.1,-81,91.1,2045,7.6,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,52.92,0.157,0.128,0,1,0,0,1,62,1,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,172,0.006,-0.156,,
SL,2022-07-23,90.3,-2.05,5.08,"Díaz, Edwin",608577,621242,strikeout,swinging_strike,,,,,14,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,S,2,,3,2,2022,0.12,0.29,1.24,1.53,,,,0,9,Top,,,,,621512,,,8.037343652847370,-131.33794006161700,-3.55939003300448,-0.2260286609794420,26.30378508959030,-28.24265816142260,3.64,1.74,,,,91.6,2069,7,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.54,,0,0,1,0,0,,61,7,Slider,0,2,2,0,2,0,2,0,Standard,Standard,188,0.007,-0.299,,
SL,2022-07-23,90.3,-2.08,5.06,"Díaz, Edwin",608577,621242,,foul,,,,,5,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,S,,,3,2,2022,0.03,0.14,0.02,2.47,,,,0,9,Top,,,,,621512,,,5.245003081703020,-131.52369856519000,-0.8473508327526460,-0.6623464400309220,26.11835967252790,-30.61321380813130,3.64,1.74,3,86.7,-44,91.7,2115,6.9,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.56,,,,,,,,61,6,Slider,0,2,2,0,2,0,2,0,Standard,Standard,208,0,0,,
FF,2022-07-23,98.4,-2.14,4.89,"Díaz, Edwin",608577,621242,,foul,,,,,1,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,S,,,3,1,2022,-1.13,1.08,-0.3,3.38,,,,0,9,Top,,,,,621512,,,7.765363794248810,-143.161406466145,-1.1448282750024200,-17.416111225783300,34.217768355531000,-17.275850380234100,3.64,1.74,257,78.2,34,99.9,2215,7.2,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.3,,,,,,,,61,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,233,0,-0.076,,
SL,2022-07-23,89.9,-2.09,5.07,"Díaz, Edwin",608577,621242,,ball,,,,,14,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,B,,,2,1,2022,0.01,0.23,2.09,0.64,,,,0,9,Top,,,,,621512,,,10.494606565675300,-130.47925065050800,-5.55234115244302,-2.0145471547532300,26.688764718858900,-28.58721986859280,3.48,1.65,,,,91.4,2237,7.3,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.21,,,,,,,,61,4,Slider,0,2,2,0,2,0,2,0,Standard,Standard,230,0,0.114,,
SL,2022-07-23,88.4,-2.09,5.15,"Díaz, Edwin",608577,621242,,called_strike,,,,,3,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,S,,,2,0,2022,0.21,0.41,0.41,3.11,,,,0,9,Top,,,,,621512,,,5.713256124874950,-128.76706641989100,0.19978709945192200,1.2685379136653600,25.12368020599170,-27.82490448249510,3.48,1.72,,,,89.9,2189,7,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.5,,,,,,,,61,3,Slider,0,2,2,0,2,0,2,0,Standard,Standard,182,0,-0.056,,
FF,2022-07-23,98.9,-2.02,4.8,"Díaz, Edwin",608577,621242,,ball,,,,,14,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,B,,,1,0,2022,-1.29,0.85,1.6,2.05,,,,0,9,Top,,,,,621512,,,13.085482223822500,-143.42194779842300,-4.079573066009670,-20.84043932287000,33.28391103630890,-19.600843135676200,3.59,1.74,,,,100.4,2388,7.3,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.21,,,,,,,,61,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,236,0,0.063,,
FF,2022-07-23,98.1,-2.13,4.93,"Díaz, Edwin",608577,621242,,ball,,,,,11,Nomar Mazara strikes out swinging.,R,L,R,NYM,SD,B,,,0,0,2022,-1.08,0.95,-0.14,4.14,,,,0,9,Top,,,,,621512,,,8.006490462610400,-142.68850688659100,1.1968490277482700,-16.644848019461000,34.595229597044700,-19.71162814776920,3.57,1.74,,,,99.4,2281,7.2,662495,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.32,,,,,,,,61,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,234,0,0.033,,
SL,2022-07-16,91.1,-2.14,5.03,"Díaz, Edwin",664023,621242,field_out,hit_into_play,,,,,8,"Ian Happ grounds out, shortstop Francisco Lindor to first baseman J.  D. Davis.",R,L,R,CHC,NYM,X,6,ground_ball,1,1,2022,0,0.38,-0.12,1.56,666624,,,2,11,Bot,128.96,145.37,,,621512,,,5.193172852702660,-132.8319140510290,-3.831795034567520,-0.8709847092925660,22.332601598469800,-27.135967583525800,3.57,1.65,18,79.4,-3,93.8,2297,7.3,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.21,0.129,0.128,0,1,0,0,2,80,3,Slider,1,2,1,2,2,1,1,2,Standard,Standard,203,-0.16,-0.346,,
SL,2022-07-16,91.2,-2.03,4.95,"Díaz, Edwin",664023,621242,,blocked_ball,,,,,14,"Ian Happ grounds out, shortstop Francisco Lindor to first baseman J.  D. Davis.",R,L,R,CHC,NYM,B,,,0,1,2022,-0.12,0.28,1.26,0.33,666624,,,2,11,Bot,,,,,621512,,,8.685605775941040,-132.59282862529200,-6.486648085714720,-3.1540480834238800,25.456602632546100,-27.790907417917000,3.57,1.65,,,,93.1,2346,7.2,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.25,,,,,,,,80,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,240,0,0.031,,
SL,2022-07-16,91.6,-2.12,5.05,"Díaz, Edwin",664023,621242,,foul,,,,,6,"Ian Happ grounds out, shortstop Francisco Lindor to first baseman J.  D. Davis.",R,L,R,CHC,NYM,S,,,0,0,2022,0.11,0.41,0.67,2.28,666624,,,2,11,Bot,,,,,621512,,,6.91855828359146,-133.30930601968800,-2.0632168289919700,-0.06077073011367060,26.662109843973900,-27.08352725283540,3.57,1.65,5,97,-23,93.3,2170,7.1,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.38,,,,,,,,80,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,222,0,-0.05,,
SL,2022-07-16,92.2,-1.91,5.04,"Díaz, Edwin",575929,621242,strikeout,swinging_strike,,,,,14,Willson Contreras strikes out swinging.  Christopher Morel steals (8) 3rd base.,R,R,R,CHC,NYM,S,2,,0,2,2022,0.26,0.3,1.38,2.1,,666624,,1,11,Bot,,,,,621512,,,7.91662989358669,-134.02837685642100,-2.3127918910246700,1.4102191709679400,29.12526282363090,-28.21015365567220,3.3,1.57,,,,93.6,2269,7.2,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.3,,0,0,1,0,0,,79,3,Slider,1,2,1,2,2,1,1,2,Standard,Standard,198,-0.118,-0.238,,
SL,2022-07-16,90.6,-2.08,5.08,"Díaz, Edwin",575929,621242,,foul,,,,,11,Willson Contreras strikes out swinging.  Christopher Morel steals (8) 3rd base.,R,R,R,CHC,NYM,S,,,0,1,2022,0.05,0.05,-0.84,2.92,,666624,,1,11,Bot,,,,,621512,,,3.0320193011660300,-131.9185185887160,0.4119146236571120,0.0018636831623334000,27.08938092020580,-31.834201229316400,3.3,1.57,133,74.5,11,92.4,2245,7.3,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.25,,,,,,,,79,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,130,0,-0.071,,
FF,2022-07-16,99.5,-2.07,4.88,"Díaz, Edwin",575929,621242,,foul,,,,,14,Willson Contreras strikes out swinging.  Christopher Morel steals (8) 3rd base.,R,R,R,CHC,NYM,S,,,0,0,2022,-1.19,0.81,1.13,2.28,,666624,,1,11,Bot,,,,,621512,,,11.83083076005040,-144.52801643616000,-3.716709135351200,-19.379967924027300,30.921142957147500,-20.118895454816600,3.3,1.57,199,82.4,17,101.7,2325,7.4,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.11,,,,,,,,79,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,234,0,-0.043,,
SL,2022-07-16,89.5,-2.13,5.05,"Díaz, Edwin",542364,621242,strikeout,swinging_strike,,,,,14,Rafael Ortega strikes out swinging.,R,L,R,CHC,NYM,S,2,,1,2,2022,0.14,0.43,0.55,1.43,,666624,,0,11,Bot,,,,,621512,,,6.409800199994980,-130.23726288761300,-3.8999053335468000,0.29887533337752600,26.835234652597700,-26.69257116066390,3.3,1.57,,,,91.1,2228,7.2,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.29,,0,0,1,0,0,,78,4,Slider,1,2,1,2,2,1,1,2,Standard,Standard,192,-0.16,-0.316,,
FF,2022-07-16,97.9,-2.21,4.91,"Díaz, Edwin",542364,621242,,called_strike,,,,,2,Rafael Ortega strikes out swinging.,R,L,R,CHC,NYM,S,,,1,1,2022,-1.17,0.99,0.1,2.78,,666624,,0,11,Bot,,,,,621512,,,9.086361712806900,-142.31547334054800,-2.568481466379400,-17.976847141766400,31.1157764404115,-18.329619300412400,3.25,1.57,,,,99.7,2307,7.2,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.27,,,,,,,,78,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,234,0,-0.09,,
SL,2022-07-16,89.4,-2.24,5.14,"Díaz, Edwin",542364,621242,,foul,,,,,3,Rafael Ortega strikes out swinging.,R,L,R,CHC,NYM,S,,,1,0,2022,0.04,0.57,0.53,2.85,,666624,,0,11,Bot,,,,,621512,,,6.848514802703930,-130.26843328334400,-0.9861173830171170,-0.6165454694461060,20.649494424107100,-25.545098423558700,3.3,1.57,136,78.4,10,91.5,2284,7,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.54,,,,,,,,78,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,194,0,-0.063,,
SL,2022-07-16,90.6,-2.15,5.08,"Díaz, Edwin",542364,621242,,ball,,,,,14,Rafael Ortega strikes out swinging.,R,L,R,CHC,NYM,B,,,0,0,2022,0.11,0.59,0.92,1.98,,666624,,0,11,Bot,,,,,621512,,,7.5718246270068600,-131.95810828058000,-3.206169978058410,-0.002746569427460530,22.738677594652800,-24.843277356486900,3.25,1.57,,,,92.9,2291,7.2,661114,621242,621512,605204,641645,500871,596019,643446,607043,608671,53.34,,,,,,,,78,1,Slider,1,2,1,2,2,1,1,2,Strategic,Standard,206,0,0.055,,
SL,2022-07-11,91.9,-2.18,5.16,"Díaz, Edwin",542303,621242,strikeout,swinging_strike,,,,,13,Marcell Ozuna strikes out swinging.,R,R,R,ATL,NYM,S,2,,0,2,2022,0.12,0.37,-0.56,1.62,,,,2,9,Bot,,,,,621512,,,3.9355658923333900,-134.01540451903900,-4.119069477205420,0.7282853086381890,23.925599117461400,-27.1414611178076,3.66,1.77,,,,94.5,2213,7.3,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.17,,0,0,1,0,0,,73,3,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,214,-0.005,-0.059,,
FF,2022-07-11,98.9,-2.29,4.96,"Díaz, Edwin",542303,621242,,swinging_strike,,,,,2,Marcell Ozuna strikes out swinging.,R,R,R,ATL,NYM,S,,,0,1,2022,-1.23,0.99,-0.06,3.28,,,,2,9,Bot,,,,,621512,,,9.122932592163090,-143.77401451910200,-1.4796081941552500,-19.191721632818,32.900285147632400,-18.225351851765000,3.66,1.77,,,,100.6,2223,7.2,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.26,,,,,,,,73,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,235,0,-0.023,,
FF,2022-07-11,98.9,-2.43,5,"Díaz, Edwin",542303,621242,,foul,,,,,4,Marcell Ozuna strikes out swinging.,R,R,R,ATL,NYM,S,,,0,0,2022,-1.18,0.94,-0.56,2.37,,,,2,9,Bot,,,,,621512,,,8.021442910777170,-143.82965890000100,-4.014374700523830,-18.19601354418580,33.539892246580400,-18.380344013122400,3.66,1.77,187,71.4,57,100.8,2336,7.4,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.12,,,,,,,,73,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,232,0,-0.017,,
SL,2022-07-11,91.2,-2.2,5.23,"Díaz, Edwin",663586,621242,strikeout,swinging_strike,,,,,14,Austin Riley strikes out swinging.,R,R,R,ATL,NYM,S,2,,0,2,2022,0.13,0.39,1.21,1.59,,,,1,9,Bot,,,,,621512,,,8.494958791263110,-132.71022568357400,-4.225021549748010,-0.14654192197161900,25.59574518076090,-26.87255806651290,3.49,1.59,,,,93.4,2306,7.4,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.13,,0,0,1,0,0,,72,4,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,217,-0.012,-0.1,,
SL,2022-07-11,90.9,-2.15,5.18,"Díaz, Edwin",663586,621242,,foul,,,,,4,Austin Riley strikes out swinging.,R,R,R,ATL,NYM,S,,,0,2,2022,-0.06,0.29,-0.42,2.7,,,,1,9,Bot,,,,,621512,,,4.539896897020230,-132.4334410831800,-0.9662849728934310,-1.59919446143718,27.428306578338800,-28.744733148506700,3.49,1.59,230,86.2,18,92.8,2175,7.3,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.19,,,,,,,,72,3,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,192,0,0,,
FF,2022-07-11,99.1,-2.32,5.03,"Díaz, Edwin",663586,621242,,foul,,,,,1,Austin Riley strikes out swinging.,R,R,R,ATL,NYM,S,,,0,1,2022,-1.14,1.04,-0.64,3.01,,,,1,9,Bot,,,,,621512,,,7.377436675092540,-144.22210853856300,-2.5860887213678700,-17.677558968988900,33.386947775506300,-17.27055190895380,3.49,1.59,217,71.4,44,100.7,2310,7.2,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.34,,,,,,,,72,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,237,0,-0.031,,
FF,2022-07-11,98.7,-2.44,5.08,"Díaz, Edwin",663586,621242,,swinging_strike,,,,,4,Austin Riley strikes out swinging.,R,R,R,ATL,NYM,S,,,0,0,2022,-1.19,0.89,-0.66,2.8,,,,1,9,Bot,,,,,621512,,,7.800855664498900,-143.55830329970800,-2.8849780066188200,-18.271473579515800,31.115789759402600,-19.38508114714670,3.49,1.59,,,,101.1,2227,7.5,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.01,,,,,,,,72,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,236,0,-0.024,,
SL,2022-07-11,91.1,-2.16,5.19,"Díaz, Edwin",621566,621242,strikeout,swinging_strike,,,,,14,Matt Olson strikes out swinging.,R,L,R,ATL,NYM,S,2,,1,2,2022,0.02,0.34,0.84,1.02,,,,0,9,Bot,,,,,621512,,,7.64900986848183,-132.6273584947780,-5.5228687147529000,-1.0859985326933000,23.033838872278500,-27.274944538614700,3.57,1.72,,,,93.5,2299,7.3,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.25,,0,0,1,0,0,,71,4,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,230,-0.021,-0.158,,
SL,2022-07-11,90.5,-2.35,5.38,"Díaz, Edwin",621566,621242,,swinging_strike,,,,,14,Matt Olson strikes out swinging.,R,L,R,ATL,NYM,S,,,1,1,2022,0.06,0.61,0.87,1.34,,,,0,9,Bot,,,,,621512,,,7.998706627191200,-131.68595546977000,-5.565925010383790,-0.7954392568883280,24.75599474245790,-24.109949118746500,3.57,1.72,,,,92.1,2269,7,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.51,,,,,,,,71,3,Slider,1,4,1,4,4,1,1,4,Infield shift,Standard,231,0,-0.054,,
FF,2022-07-11,97.7,-2.44,4.99,"Díaz, Edwin",621566,621242,,foul,,,,,5,Matt Olson strikes out swinging.,R,L,R,ATL,NYM,S,,,1,0,2022,-1.1,1.1,-0.07,2.43,,,,0,9,Bot,,,,,621512,,,9.088960791600190,-141.88485226920700,-3.93878217771718,-17.04458044757850,33.94022569153340,-16.64051720803420,3.57,1.72,226,77.9,26,99,2262,7.2,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.26,,,,,,,,71,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,235,0,-0.043,,
FF,2022-07-11,97.4,-2.57,5.1,"Díaz, Edwin",621566,621242,,ball,,,,,11,Matt Olson strikes out swinging.,R,L,R,ATL,NYM,B,,,0,0,2022,-1.05,0.86,-0.98,4.24,,,,0,9,Bot,,,,,621512,,,6.824959788461240,-141.6292344306960,1.276224614827790,-15.699552381179500,33.14095243448940,-21.175544231923300,3.43,1.72,,,,98.9,2283,7.2,661507,621242,621512,642086,641645,500871,596019,542255,607043,608671,53.28,,,,,,,,71,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,237,0,0.033,,
SL,2022-07-10,92.5,-2.19,4.95,"Díaz, Edwin",643265,621242,strikeout,swinging_strike,,,,,14,Garrett Cooper strikes out swinging.,R,R,R,NYM,MIA,S,2,,0,2,2022,-0.08,0.3,1.25,0.95,,,,2,9,Top,,,,,621512,,,9.10758489469226,-134.55501885628200,-5.233738387673240,-2.6574170542357900,23.803907173980100,-27.673356593049200,3.43,1.67,,,,94.8,2254,7.2,662496,621242,621512,642086,641645,500871,596019,592192,607043,643446,53.28,,0,0,1,0,0,,61,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,201,0.032,-0.059,,
FF,2022-07-10,98.6,-2.24,4.76,"Díaz, Edwin",643265,621242,,called_strike,,,,,9,Garrett Cooper strikes out swinging.,R,R,R,NYM,MIA,S,,,0,1,2022,-1.32,0.78,0.76,1.77,,,,2,9,Top,,,,,621512,,,11.482647692943500,-143.21127884392900,-4.623012845708890,-20.68349124182530,29.452672471371500,-20.506472648282000,3.5,1.7,,,,101.1,2349,7.5,662496,621242,621512,642086,641645,500871,596019,592192,607043,643446,53.01,,,,,,,,61,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,0,-0.023,,
FF,2022-07-10,96.6,-2.41,4.77,"Díaz, Edwin",643265,621242,,called_strike,,,,,6,Garrett Cooper strikes out swinging.,R,R,R,NYM,MIA,S,,,0,0,2022,-1.4,1.01,0.33,2.28,,,,2,9,Top,,,,,621512,,,10.665942155189000,-140.3402167524670,-3.458626105980220,-20.794481324461400,29.48209756524930,-18.128445797262600,3.51,1.67,,,,98.4,2307,7.2,662496,621242,621512,642086,641645,500871,596019,592192,607043,643446,53.26,,,,,,,,61,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232,0,-0.017,,
